Date,Price,Open,High,Low,Vol.,Change %
1/24/2017,12607.90,12496.60,12719.10,12496.60,3.94M,0.89%
1/25/2017,12533.70,12607.90,12607.90,12237.00,3.05M,-0.59%
2/2/2017,12756.20,12533.70,12756.20,12348.30,3.81M,1.78%
2/3/2017,12756.20,12756.20,13015.80,12644.90,5.10M,0.00%
2/6/2017,12756.20,12756.20,12904.50,12607.90,3.64M,0.00%
2/7/2017,12682.00,12644.90,12867.40,12570.80,4.47M,-0.58%
2/8/2017,12607.90,12682.00,12756.20,12496.60,4.67M,-0.58%
2/9/2017,12496.60,12607.90,12719.10,12496.60,4.90M,-0.88%
2/10/2017,12682.00,12496.60,12719.10,12459.50,4.88M,1.48%
2/13/2017,12496.60,12682.00,12719.10,12496.60,2.96M,-1.46%
2/14/2017,12607.90,12533.70,12644.90,12496.60,4.34M,0.89%
2/15/2017,12867.40,12570.80,12904.50,12496.60,4.86M,2.06%
2/16/2017,12607.90,12793.30,12941.60,12607.90,5.29M,-2.02%
2/17/2017,12533.70,12533.70,12644.90,12422.40,2.91M,-0.59%
2/20/2017,12311.20,12459.50,12496.60,12237.00,5.43M,-1.78%
2/21/2017,12385.40,12348.30,12496.60,12348.30,4.36M,0.60%
2/22/2017,12311.20,12422.40,12459.50,12237.00,2.55M,-0.60%
2/23/2017,12348.30,12311.20,12385.40,12125.80,2.41M,0.30%
2/24/2017,12348.30,12237.00,12459.50,12237.00,3.42M,0.00%
2/27/2017,12385.40,12237.00,12385.40,12199.90,1.63M,0.30%
2/28/2017,12199.90,12348.30,12385.40,12162.90,1.73M,-1.50%
3/1/2017,12088.70,12199.90,12199.90,11940.40,3.74M,-0.91%
3/2/2017,11903.30,12162.90,12237.00,11903.30,2.97M,-1.53%
3/3/2017,12162.90,11940.40,12162.90,11717.90,4.14M,2.18%
3/6/2017,12311.20,12311.20,12385.40,12162.90,3.35M,1.22%
3/7/2017,12237.00,12311.20,12311.20,12162.90,1.55M,-0.60%
3/8/2017,12311.20,12162.90,12422.40,12088.70,2.63M,0.61%
3/9/2017,12459.50,12311.20,12570.80,12274.10,5.83M,1.20%
3/10/2017,12274.10,12533.70,12533.70,12274.10,2.78M,-1.49%
3/13/2017,12237.00,12237.00,12274.10,12088.70,1.73M,-0.30%
3/14/2017,12162.90,12125.80,12237.00,12088.70,2.76M,-0.61%
3/15/2017,12199.90,12088.70,12199.90,12051.60,1.48M,0.30%
3/16/2017,12125.80,12199.90,12274.10,12051.60,2.34M,-0.61%
3/17/2017,12385.40,12125.80,12422.40,12088.70,5.84M,2.14%
3/20/2017,12422.40,12385.40,12459.50,12199.90,3.79M,0.30%
3/21/2017,12904.50,12459.50,12904.50,12459.50,12.59M,3.88%
3/22/2017,12904.50,12904.50,13089.90,12830.30,11.72M,0.00%
3/23/2017,12941.60,12904.50,13089.90,12756.20,4.35M,0.29%
3/24/2017,13275.30,13089.90,13275.30,12904.50,10.37M,2.58%
3/27/2017,13164.10,13349.50,13460.70,13089.90,9.07M,-0.84%
3/28/2017,12904.50,13052.80,13201.20,12904.50,3.94M,-1.97%
3/29/2017,12904.50,12941.60,12941.60,12682.00,5.07M,0.00%
3/30/2017,13164.10,12904.50,13238.20,12867.40,6.88M,2.01%
3/31/2017,13015.80,13164.10,13164.10,12904.50,3.02M,-1.13%
4/3/2017,12719.10,12941.60,13015.80,12719.10,3.83M,-2.28%
4/4/2017,12756.20,12830.30,12941.60,12644.90,3.98M,0.29%
4/5/2017,12719.10,12756.20,12867.40,12682.00,4.10M,-0.29%
4/7/2017,12682.00,12682.00,12793.30,12459.50,5.11M,-0.29%
4/10/2017,12607.90,12756.20,12793.30,12607.90,4.04M,-0.58%
4/11/2017,12607.90,12607.90,12644.90,12422.40,4.12M,0.00%
4/12/2017,12607.90,12607.90,12756.20,12459.50,4.12M,0.00%
4/13/2017,12533.70,12533.70,12682.00,12459.50,5.05M,-0.59%
4/14/2017,12644.90,12385.40,12644.90,12199.90,5.14M,0.89%
4/17/2017,12162.90,12607.90,12644.90,12162.90,3.32M,-3.81%
4/18/2017,12237.00,12162.90,12237.00,12014.50,4.27M,0.61%
4/19/2017,12088.70,12237.00,12237.00,12088.70,2.77M,-1.21%
4/20/2017,12311.20,12088.70,12533.70,11977.50,4.12M,1.84%
4/21/2017,12274.10,12422.40,12533.70,12237.00,2.92M,-0.30%
4/24/2017,12125.80,12237.00,12311.20,12088.70,1.15M,-1.21%
4/25/2017,12125.80,12162.90,12237.00,12014.50,2.57M,0.00%
4/26/2017,12237.00,12088.70,12422.40,11977.50,3.89M,0.92%
4/27/2017,12311.20,12237.00,12385.40,12199.90,1.64M,0.61%
4/28/2017,12311.20,12088.70,12385.40,12088.70,5.10M,0.00%
5/3/2017,12311.20,12311.20,12459.50,12237.00,2.68M,0.00%
5/4/2017,12459.50,12311.20,12644.90,12199.90,4.53M,1.20%
5/5/2017,12274.10,12459.50,12459.50,12162.90,3.22M,-1.49%
5/8/2017,12237.00,12348.30,12348.30,12088.70,3.46M,-0.30%
5/9/2017,12311.20,12162.90,12385.40,12125.80,4.26M,0.61%
5/10/2017,12682.00,12311.20,12830.30,12311.20,7.80M,3.01%
5/11/2017,12607.90,12682.00,12793.30,12607.90,4.32M,-0.58%
5/12/2017,12570.80,12607.90,12830.30,12533.70,4.07M,-0.29%
5/15/2017,12533.70,12533.70,12570.80,12385.40,3.89M,-0.30%
5/16/2017,12533.70,12607.90,12644.90,12385.40,4.47M,0.00%
5/17/2017,12385.40,12459.50,12533.70,12348.30,2.88M,-1.18%
5/18/2017,12459.50,12385.40,12644.90,12348.30,4.11M,0.60%
5/19/2017,12756.20,12496.60,12756.20,12422.40,6.78M,2.38%
5/22/2017,13646.10,12904.50,13646.10,12904.50,19.75M,6.98%
5/23/2017,13757.40,13646.10,14202.40,13460.70,12.71M,0.82%
5/24/2017,14276.50,13683.20,14350.70,13572.00,12.10M,3.77%
5/25/2017,14165.30,14276.50,14610.30,14091.10,10.77M,-0.78%
5/26/2017,14461.90,14091.10,14461.90,14091.10,8.38M,2.09%
5/29/2017,14091.10,14461.90,14684.40,14017.00,8.60M,-2.56%
5/30/2017,13609.10,14017.00,14239.50,13609.10,9.46M,-3.42%
5/31/2017,13683.20,13609.10,13794.50,13460.70,5.87M,0.54%
6/1/2017,13572.00,13720.30,13831.60,13572.00,4.00M,-0.81%
6/2/2017,13534.90,13572.00,13646.10,13312.40,6.34M,-0.27%
6/5/2017,13868.60,13720.30,13942.80,13646.10,3.99M,2.47%
6/6/2017,14387.80,13794.50,14424.90,13720.30,10.94M,3.74%
6/7/2017,14387.80,14461.90,14647.40,14313.60,8.38M,0.00%
6/8/2017,14165.30,14313.60,14387.80,14017.00,4.75M,-1.55%
6/9/2017,13979.90,14165.30,14276.50,13942.80,6.01M,-1.31%
6/12/2017,14054.00,14017.00,14276.50,13905.70,5.61M,0.53%
6/13/2017,14461.90,14091.10,14610.30,14017.00,5.56M,2.90%
6/14/2017,14832.80,14610.30,14906.90,14573.20,9.36M,2.56%
6/15/2017,14684.40,14906.90,14906.90,14573.20,7.33M,-1.00%
6/16/2017,14647.40,14610.30,14758.60,14573.20,4.70M,-0.25%
6/19/2017,14832.80,14832.80,14869.80,14684.40,6.05M,1.27%
6/20/2017,15240.70,15055.30,15277.70,14906.90,8.36M,2.75%
6/21/2017,15055.30,15129.40,15277.70,14721.50,9.11M,-1.22%
6/22/2017,14721.50,15129.40,15203.60,14721.50,5.91M,-2.22%
6/23/2017,14758.60,14610.30,14758.60,14536.10,5.12M,0.25%
6/26/2017,14981.10,14758.60,15092.30,14684.40,5.13M,1.51%
6/27/2017,14758.60,14981.10,15092.30,14758.60,4.98M,-1.49%
6/28/2017,14795.70,14721.50,14981.10,14610.30,4.51M,0.25%
6/29/2017,15055.30,14944.00,15277.70,14944.00,6.81M,1.75%
6/30/2017,15129.40,14981.10,15129.40,14981.10,3.42M,0.49%
7/3/2017,15351.90,15129.40,15537.30,15129.40,4.66M,1.47%
7/4/2017,15055.30,15500.20,15500.20,14981.10,4.98M,-1.93%
7/5/2017,15129.40,15092.30,15166.50,14981.10,4.77M,0.49%
7/6/2017,15055.30,15203.60,15351.90,14944.00,6.39M,-0.49%
7/7/2017,14981.10,15055.30,15277.70,14944.00,6.14M,-0.49%
7/10/2017,14610.30,14981.10,15055.30,14610.30,5.38M,-2.48%
7/11/2017,14610.30,14610.30,14647.40,14128.20,3.03M,0.00%
7/12/2017,14313.60,14610.30,14610.30,14313.60,2.79M,-2.03%
7/13/2017,14499.00,14313.60,14573.20,14276.50,1.80M,1.30%
7/14/2017,14313.60,14610.30,14610.30,14313.60,2.03M,-1.28%
7/17/2017,14017.00,14424.90,14461.90,13979.90,3.15M,-2.07%
7/18/2017,14054.00,13979.90,14165.30,13868.60,2.50M,0.26%
7/19/2017,14128.20,14202.40,14276.50,14091.10,2.25M,0.53%
7/20/2017,14536.10,14276.50,14536.10,14091.10,3.63M,2.89%
7/21/2017,14276.50,14610.30,14684.40,14276.50,3.58M,-1.79%
7/24/2017,14387.80,14239.50,14461.90,14054.00,1.91M,0.78%
7/25/2017,15203.60,14387.80,15203.60,14387.80,6.11M,5.67%
7/26/2017,15277.70,15129.40,15500.20,15092.30,6.21M,0.49%
7/27/2017,15351.90,15277.70,15463.20,15129.40,4.97M,0.49%
7/28/2017,15574.40,15463.20,15722.70,15277.70,6.80M,1.45%
7/31/2017,16464.40,15648.60,16575.60,15648.60,8.46M,5.71%
8/1/2017,16464.40,16316.00,16575.60,16167.70,4.47M,0.00%
8/2/2017,16649.80,16204.80,17020.60,16056.50,8.59M,1.13%
8/3/2017,16983.50,16612.70,17057.70,16612.70,5.56M,2.00%
8/4/2017,16612.70,16983.50,16983.50,16612.70,3.23M,-2.18%
8/7/2017,16686.90,16464.40,16723.90,16464.40,3.91M,0.45%
8/8/2017,16761.00,16761.00,16835.20,16612.70,3.73M,0.44%
8/9/2017,15613.00,16914.10,16914.10,15613.00,12.18M,-6.85%
8/10/2017,15536.50,15459.90,15919.10,14847.70,5.60M,-0.49%
8/11/2017,15536.50,15459.90,15613.00,15153.80,3.07M,0.00%
8/14/2017,15919.10,15536.50,15919.10,15306.90,2.18M,2.46%
8/15/2017,15536.50,15880.90,15919.10,15536.50,2.24M,-2.40%
8/16/2017,15306.90,15536.50,15613.00,15153.80,2.52M,-1.48%
8/17/2017,14694.60,15306.90,15421.70,14618.10,7.09M,-4.00%
8/18/2017,15115.50,14541.50,15306.90,14388.50,2.83M,2.86%
8/21/2017,15039.00,15115.50,15192.10,14694.60,1.29M,-0.51%
8/22/2017,14656.30,15000.70,15000.70,14656.30,2.26M,-2.54%
8/23/2017,14847.70,14656.30,14924.20,14579.80,1.48M,1.31%
8/24/2017,15153.80,14885.90,15230.30,14847.70,2.54M,2.06%
8/25/2017,15115.50,15230.30,15383.40,15077.30,2.23M,-0.25%
8/28/2017,15039.00,15115.50,15230.30,14962.50,1.50M,-0.51%
8/29/2017,15039.00,15039.00,15230.30,15000.70,2.06M,0.00%
8/30/2017,14809.40,15077.30,15077.30,14809.40,2.17M,-1.53%
8/31/2017,15842.60,14847.70,15842.60,14809.40,6.82M,6.98%
9/1/2017,16110.50,16148.70,16531.40,15880.90,4.75M,1.69%
9/5/2017,16033.90,16072.20,16072.20,15766.10,2.23M,-0.48%
9/6/2017,15766.10,15842.60,15995.70,15651.30,3.32M,-1.67%
9/7/2017,15957.40,15727.80,16225.30,15727.80,3.00M,1.21%
9/8/2017,15574.70,15957.40,15957.40,15574.70,2.70M,-2.40%
9/11/2017,15459.90,15459.90,15766.10,15306.90,2.01M,-0.74%
9/12/2017,15689.50,15383.40,15842.60,15345.10,1.37M,1.49%
9/13/2017,15689.50,15804.30,15842.60,15574.70,1.09M,0.00%
9/14/2017,15804.30,15574.70,15957.40,15536.50,2.05M,0.73%
9/15/2017,15613.00,15804.30,15804.30,15574.70,957.94K,-1.21%
9/18/2017,15689.50,15613.00,15842.60,15574.70,2.35M,0.49%
9/19/2017,15804.30,15766.10,15957.40,15651.30,2.23M,0.73%
9/20/2017,15689.50,15804.30,15804.30,15613.00,1.47M,-0.73%
9/21/2017,15957.40,15613.00,15995.70,15574.70,4.46M,1.71%
9/22/2017,15766.10,15842.60,15995.70,15766.10,1.94M,-1.20%
9/25/2017,15613.00,15766.10,15804.30,15536.50,1.63M,-0.97%
9/26/2017,15613.00,15613.00,15766.10,15574.70,1.76M,0.00%
9/27/2017,15459.90,15613.00,15689.50,15459.90,1.60M,-0.98%
9/28/2017,15039.00,15459.90,15613.00,15039.00,3.30M,-2.72%
9/29/2017,15000.70,15039.00,15192.10,15000.70,2.57M,-0.25%
10/2/2017,15077.30,15000.70,15306.90,15000.70,1.66M,0.51%
10/3/2017,15192.10,15153.80,15459.90,15077.30,3.45M,0.76%
10/4/2017,15345.10,15230.30,15459.90,15192.10,2.26M,1.01%
10/5/2017,15230.30,15459.90,15498.20,15192.10,1.58M,-0.75%
10/6/2017,15268.60,15192.10,15459.90,15153.80,3.16M,0.25%
10/9/2017,15306.90,15459.90,15536.50,15306.90,2.43M,0.25%
10/10/2017,15306.90,15306.90,15459.90,15268.60,988.69K,0.00%
10/11/2017,15536.50,15383.40,15651.30,15345.10,2.58M,1.50%
10/12/2017,15421.70,15536.50,15651.30,15421.70,1.56M,-0.74%
10/13/2017,15459.90,15383.40,15498.20,15345.10,905.98K,0.25%
10/16/2017,15574.70,15459.90,15651.30,15459.90,2.17M,0.74%
10/17/2017,16454.90,15613.00,16454.90,15613.00,7.36M,5.65%
10/18/2017,16378.30,16454.90,16607.90,16301.80,4.88M,-0.47%
10/19/2017,16263.50,16225.30,16340.10,15919.10,2.79M,-0.70%
10/20/2017,16378.30,16148.70,16416.60,16148.70,3.52M,0.71%
10/23/2017,15995.70,16225.30,16416.60,15919.10,2.65M,-2.34%
10/24/2017,15880.90,15804.30,15995.70,15766.10,1.25M,-0.72%
10/25/2017,16072.20,15842.60,16301.80,15842.60,1.79M,1.20%
10/26/2017,15842.60,15995.70,16225.30,15536.50,2.45M,-1.43%
10/27/2017,16225.30,15842.60,16225.30,15727.80,1.92M,2.42%
10/30/2017,16722.80,16225.30,17067.20,16225.30,6.94M,3.07%
10/31/2017,16722.80,16684.50,16952.40,16454.90,3.60M,0.00%
11/1/2017,17143.70,16722.80,17182.00,16722.80,3.19M,2.52%
11/2/2017,16761.00,17143.70,17258.50,16454.90,2.82M,-2.23%
11/3/2017,17143.70,16684.50,17143.70,16454.90,2.52M,2.28%
11/6/2017,17488.10,17143.70,17488.10,17028.90,2.83M,2.01%
11/7/2017,17488.10,17373.30,17641.20,17296.80,3.02M,0.00%
11/8/2017,18215.20,17488.10,18215.20,17373.30,3.98M,4.16%
11/9/2017,17985.60,18215.20,18291.70,17909.00,2.93M,-1.26%
11/10/2017,18062.10,17832.50,18521.30,17832.50,3.34M,0.43%
11/13/2017,18330.00,18100.40,18330.00,18062.10,1.83M,1.48%
11/14/2017,18597.80,18330.00,18674.40,17985.60,2.49M,1.46%
11/15/2017,18521.30,18674.40,18674.40,18368.20,1.44M,-0.41%
11/16/2017,18483.00,18406.50,18636.10,18138.60,3.00M,-0.21%
11/17/2017,18406.50,18521.30,18597.80,17985.60,3.17M,-0.41%
11/20/2017,18368.20,18215.20,18483.00,18100.40,1.79M,-0.21%
11/21/2017,18406.50,18368.20,18750.90,18368.20,3.02M,0.21%
11/22/2017,19669.30,18406.50,19669.30,18368.20,5.08M,6.86%
11/23/2017,19363.20,19898.90,20281.60,19363.20,3.33M,-1.56%
11/24/2017,19363.20,19363.20,19554.50,19133.60,2.22M,0.00%
11/27/2017,19286.70,19363.20,19554.50,19210.10,1.64M,-0.40%
11/28/2017,19133.60,19286.70,19439.70,18789.20,2.18M,-0.79%
11/29/2017,19592.80,19057.00,19592.80,19057.00,2.07M,2.40%
11/30/2017,19631.10,19898.90,20128.50,19516.30,1.94M,0.20%
12/1/2017,19516.30,19592.80,19631.10,19439.70,1.65M,-0.58%
12/4/2017,19516.30,19669.30,20052.00,19516.30,1.27M,0.00%
12/5/2017,19057.00,19669.30,19669.30,19057.00,3.06M,-2.35%
12/6/2017,19018.80,18904.00,19057.00,18750.90,2.33M,-0.20%
12/7/2017,19133.60,19133.60,19248.40,18789.20,808.64K,0.60%
12/8/2017,19133.60,19171.80,19286.70,18865.70,1.07M,0.00%
12/11/2017,18368.20,18291.70,18980.50,18291.70,1.56M,-4.00%
12/12/2017,18444.80,18368.20,18674.40,17105.40,3.29M,0.42%
12/13/2017,18291.70,18444.80,18521.30,18100.40,2.54M,-0.83%
12/14/2017,18712.60,18215.20,18750.90,17794.20,1.85M,2.30%
12/15/2017,18597.80,18521.30,18712.60,18253.40,808.26K,-0.61%
12/18/2017,18636.10,18597.80,18750.90,18521.30,1.29M,0.21%
12/19/2017,18444.80,18636.10,18904.00,18444.80,1.18M,-1.03%
12/20/2017,18750.90,18444.80,18904.00,18406.50,1.10M,1.66%
12/21/2017,18521.30,18750.90,18980.50,18521.30,1.65M,-1.22%
12/22/2017,18253.40,18291.70,18521.30,17985.60,2.43M,-1.45%
12/25/2017,18215.20,18521.30,18597.80,18138.60,720.01K,-0.21%
12/26/2017,18444.80,18215.20,18444.80,17985.60,1.27M,1.26%
12/27/2017,18674.40,18559.60,18865.70,18406.50,1.51M,1.24%
12/28/2017,18942.20,18674.40,19210.10,18674.40,1.74M,1.43%
12/29/2017,19516.30,19171.80,19516.30,18942.20,3.26M,3.03%
1/2/2018,20664.30,19516.30,20664.30,19286.70,3.65M,5.88%
1/3/2018,20511.20,20664.30,20702.50,20281.60,3.09M,-0.74%
1/4/2018,21085.20,20511.20,21200.00,20319.90,5.56M,2.80%
1/5/2018,20970.40,21046.90,21085.20,20626.00,2.40M,-0.54%
1/8/2018,21314.80,21200.00,21582.70,20970.40,2.58M,1.64%
1/9/2018,20970.40,21314.80,21391.30,19898.90,5.30M,-1.62%
1/10/2018,21008.70,20970.40,21620.90,20893.90,3.54M,0.18%
1/11/2018,21123.50,21046.90,21238.30,20779.10,1.97M,0.55%
1/12/2018,20855.60,20817.30,21085.20,20740.80,3.13M,-1.27%
1/15/2018,20893.90,20702.50,21200.00,20472.90,2.25M,0.18%
1/16/2018,21200.00,20932.10,21353.10,20855.60,2.98M,1.47%
1/17/2018,20664.30,21200.00,21506.10,20664.30,3.58M,-2.53%
1/18/2018,20740.80,20358.10,20740.80,20128.50,2.31M,0.37%
1/19/2018,20587.70,20817.30,20893.90,20358.10,4.47M,-0.74%
1/22/2018,21774.00,20587.70,21888.80,20549.50,6.34M,5.76%
1/25/2018,23266.40,22271.50,23266.40,22041.90,10.04M,6.85%
1/26/2018,24873.70,24873.70,24873.70,24108.30,7.14M,6.91%
1/29/2018,26480.90,25256.30,26595.70,25256.30,5.53M,6.46%
1/30/2018,27552.40,25141.50,27552.40,25141.50,4.13M,4.05%
1/31/2018,26174.70,28470.80,28509.00,26174.70,2.21M,-5.00%
2/1/2018,25792.10,26404.30,26442.60,25179.80,2.38M,-1.46%
2/2/2018,25792.10,25485.90,26251.30,25332.90,2.23M,0.00%
2/5/2018,23993.50,25409.40,25562.50,23993.50,3.51M,-6.97%
2/6/2018,22348.00,22348.00,23572.60,22348.00,4.17M,-6.86%
2/7/2018,23878.70,23878.70,23878.70,22960.30,2.59M,6.85%
2/8/2018,24644.10,23878.70,25103.30,23878.70,2.57M,3.21%
2/9/2018,24720.60,22960.30,25256.30,22922.00,2.26M,0.31%
2/12/2018,26442.60,25256.30,26442.60,24873.70,2.97M,6.97%
2/13/2018,27093.20,27858.50,27935.00,26787.00,3.09M,2.46%
2/21/2018,28623.80,27552.40,28968.20,27246.20,2.69M,5.65%
2/22/2018,28164.60,28317.70,29542.20,28126.40,3.59M,-1.60%
2/23/2018,28394.20,28317.70,28700.40,27475.80,4.56M,0.82%
2/26/2018,29159.60,29006.50,29657.10,28623.80,4.42M,2.70%
2/27/2018,29197.80,29159.60,29695.30,28776.90,2.79M,0.13%
2/28/2018,29848.40,29006.50,30231.10,28815.20,5.69M,2.23%
3/1/2018,28930.00,29542.20,30307.60,28700.40,3.31M,-3.08%
3/2/2018,28930.00,28317.70,29083.00,28241.20,2.99M,0.00%
3/5/2018,26940.10,29274.40,29389.20,26940.10,3.26M,-6.88%
3/6/2018,28815.20,27552.40,28815.20,27131.40,3.18M,6.96%
3/7/2018,28700.40,29083.00,29159.60,28241.20,2.58M,-0.40%
3/8/2018,28470.80,28700.40,29083.00,28317.70,1.42M,-0.80%
3/9/2018,28509.00,28700.40,29083.00,28317.70,2.85M,0.13%
3/12/2018,29542.20,29618.80,29848.40,29083.00,2.53M,3.62%
3/13/2018,30001.50,29542.20,30001.50,29083.00,2.49M,1.55%
3/14/2018,29848.40,30460.70,30460.70,29771.90,2.51M,-0.51%
3/15/2018,31914.80,29848.40,31914.80,29618.80,4.44M,6.92%
3/16/2018,32756.70,32374.00,33292.40,31991.30,3.31M,2.64%
3/19/2018,31914.80,32909.80,32986.30,31532.10,2.98M,-2.57%
3/20/2018,32527.10,31532.10,32986.30,31379.10,2.35M,1.92%
3/21/2018,33292.40,33292.40,33522.00,32603.60,2.02M,2.35%
3/22/2018,33904.70,33292.40,34057.80,33101.10,3.18M,1.84%
3/23/2018,32412.30,33292.40,33369.00,31685.20,4.61M,-4.40%
3/26/2018,34363.90,32144.40,34363.90,32144.40,2.43M,6.02%
3/27/2018,33751.60,35205.80,35665.00,33751.60,3.70M,-1.78%
3/28/2018,34096.00,33675.10,34249.10,33215.90,2.10M,1.02%
3/29/2018,33675.10,34096.00,34210.80,33522.00,1.13M,-1.23%
3/30/2018,33215.90,33522.00,33636.80,32641.90,2.78M,-1.36%
4/2/2018,34440.40,33522.00,34440.40,32871.50,3.28M,3.69%
4/3/2018,34517.00,34670.00,35052.70,34210.80,1.69M,0.22%
4/4/2018,34287.40,34517.00,34784.90,34287.40,1.90M,-0.67%
4/5/2018,33675.10,34287.40,34287.40,33483.80,2.19M,-1.79%
4/6/2018,33675.10,33828.20,34210.80,33522.00,1.85M,0.00%
4/9/2018,33981.20,33904.70,34440.40,33215.90,3.43M,0.91%
4/10/2018,34823.10,34363.90,35511.90,34287.40,5.26M,2.48%
4/11/2018,34057.80,35818.10,35818.10,33675.10,3.00M,-2.20%
4/12/2018,33981.20,33904.70,34440.40,33369.00,2.28M,-0.22%
4/13/2018,32144.40,34057.80,34287.40,31914.80,4.24M,-5.41%
4/16/2018,30613.70,31379.10,32144.40,30613.70,2.78M,-4.76%
4/17/2018,32067.90,30613.70,32067.90,30384.10,3.16M,4.75%
4/18/2018,30766.80,32680.20,32680.20,30766.80,1.50M,-4.06%
4/19/2018,29083.00,30766.80,30919.90,28930.00,3.46M,-5.47%
4/20/2018,30192.80,29465.70,30269.30,28317.70,3.04M,3.82%
4/23/2018,28088.10,30460.70,31111.20,28088.10,4.04M,-6.97%
4/24/2018,29083.00,28317.70,29465.70,27475.80,3.15M,3.54%
4/26/2018,27935.00,28930.00,29465.70,27169.70,2.78M,-3.95%
4/27/2018,27628.90,27858.50,29159.60,27552.40,2.55M,-1.10%
5/2/2018,25715.50,28088.10,28241.20,25715.50,2.35M,-6.93%
5/3/2018,25792.10,24644.10,26710.50,23917.00,5.24M,0.30%
5/4/2018,24873.70,26098.20,26404.30,24873.70,2.01M,-3.56%
5/7/2018,26595.70,25218.10,26595.70,24261.40,4.48M,6.92%
5/8/2018,27169.70,26595.70,28279.40,26327.80,3.79M,2.16%
5/9/2018,26787.00,26787.00,27743.70,26404.30,2.32M,-1.41%
5/10/2018,25026.70,26327.80,27246.20,24911.90,3.56M,-6.57%
5/11/2018,26021.70,25026.70,26174.70,24108.30,2.66M,3.98%
5/14/2018,26251.30,26480.90,26557.40,25792.10,1.15M,0.88%
5/15/2018,26480.90,26251.30,26787.00,26021.70,2.79M,0.87%
5/16/2018,25409.40,26098.20,26251.30,25371.10,2.34M,-4.05%
5/17/2018,25256.30,25409.40,25639.00,25026.70,1.89M,-0.60%
5/18/2018,25218.10,25256.30,25562.50,23725.60,3.69M,-0.15%
5/21/2018,24108.30,25218.10,25218.10,24108.30,3.03M,-4.40%
5/22/2018,22424.60,23725.60,24031.80,22424.60,3.92M,-6.98%
5/23/2018,23304.70,22041.90,23343.00,22003.60,2.29M,3.92%
5/24/2018,22692.40,23343.00,23534.30,22539.40,1.37M,-2.63%
5/25/2018,21200.00,22845.50,23036.80,21200.00,2.72M,-6.58%
5/28/2018,19745.90,20740.80,20817.30,19745.90,4.91M,-6.86%
5/29/2018,21123.50,20281.60,21123.50,19745.90,3.61M,6.98%
5/30/2018,21123.50,21429.60,21812.30,20932.10,2.70M,0.00%
5/31/2018,22386.30,20893.90,22501.10,20893.90,4.29M,5.98%
6/1/2018,22730.70,22195.00,23496.00,22041.90,4.57M,1.54%
6/4/2018,23343.00,22195.00,23419.50,21735.70,6.14M,2.69%
6/5/2018,23266.40,23189.90,23878.70,22654.20,3.86M,-0.33%
6/6/2018,24337.90,23304.70,24337.90,22807.20,3.19M,4.61%
6/7/2018,23878.70,24337.90,24644.10,23878.70,4.66M,-1.89%
6/8/2018,24108.30,23878.70,24261.40,23572.60,3.37M,0.96%
6/11/2018,23725.60,23802.20,24452.70,23725.60,2.92M,-1.59%
6/12/2018,22654.20,23189.90,23343.00,22080.20,5.43M,-4.52%
6/13/2018,22692.40,22654.20,22960.30,22309.80,2.10M,0.17%
6/14/2018,21659.20,22730.70,22883.80,21659.20,4.87M,-4.55%
6/15/2018,22195.00,21429.60,22195.00,21276.50,2.84M,2.47%
6/18/2018,20893.90,22195.00,22233.20,20817.30,3.61M,-5.86%
6/19/2018,20511.20,20511.20,20664.30,19439.70,6.87M,-1.83%
6/20/2018,21429.60,20740.80,21429.60,20396.40,2.97M,4.48%
6/21/2018,20511.20,21123.50,21429.60,20358.10,2.61M,-4.29%
6/22/2018,21046.90,19937.20,21161.70,19937.20,2.87M,2.61%
6/25/2018,21582.70,21467.90,21927.10,21353.10,2.44M,2.55%
6/26/2018,21276.50,21046.90,21506.10,20893.90,1.61M,-1.42%
6/27/2018,20511.20,21276.50,21582.70,20511.20,2.43M,-3.60%
6/28/2018,19822.40,20205.10,20511.20,19745.90,4.82M,-3.36%
6/29/2018,19898.90,19898.90,20434.70,19669.30,2.66M,0.39%
7/2/2018,18942.20,19516.30,19898.90,18636.10,4.46M,-4.81%
7/3/2018,17641.20,18980.50,19248.40,17641.20,6.22M,-6.87%
7/4/2018,17526.40,17641.20,17717.70,16799.30,5.84M,-0.65%
7/5/2018,16531.40,17258.50,17641.20,16301.80,3.83M,-5.68%
7/6/2018,17679.40,16378.30,17679.40,15957.40,6.37M,6.94%
7/9/2018,17832.50,18062.10,18674.40,17794.20,6.82M,0.87%
7/10/2018,18100.40,18138.60,18636.10,17909.00,4.54M,1.50%
7/11/2018,16914.10,17449.80,17602.90,16837.60,6.84M,-6.55%
7/12/2018,17602.90,17143.70,18062.10,16875.80,3.16M,4.07%
7/13/2018,17985.60,17985.60,18368.20,17832.50,3.95M,2.17%
7/16/2018,18483.00,18368.20,18674.40,18138.60,3.66M,2.77%
7/17/2018,19057.00,18062.10,19248.40,18062.10,5.02M,3.11%
7/18/2018,20013.70,19133.60,20052.00,19057.00,5.05M,5.02%
7/19/2018,19745.90,19898.90,20052.00,19516.30,4.21M,-1.34%
7/20/2018,19439.70,19439.70,19822.40,18980.50,5.38M,-1.55%
7/23/2018,18980.50,19439.70,20052.00,18980.50,3.93M,-2.36%
7/24/2018,18980.50,18904.00,19516.30,18368.20,3.26M,0.00%
7/25/2018,18062.10,19133.60,19248.40,18062.10,3.49M,-4.84%
7/26/2018,18444.80,18062.10,18444.80,17794.20,2.97M,2.12%
