Date,Price,Open,High,Low,Vol.,Change %
2/3/2017,13261.1,13440.80,13584.50,13081.40,2.67M,-1.34%
2/6/2017,13153.3,13189.20,13333.00,13045.50,1.79M,-0.81%
2/7/2017,13045.5,13081.40,13404.80,13009.50,4.15M,-0.82%
2/8/2017,12829.8,13045.50,13117.30,12793.90,3.75M,-1.65%
2/9/2017,12973.6,12901.70,13081.40,12901.70,2.06M,1.12%
2/10/2017,13333,12973.60,13440.80,12937.60,4.60M,2.77%
2/13/2017,13297,13333.00,13404.80,13189.20,2.50M,-0.27%
2/14/2017,13404.8,13261.10,13512.70,13261.10,3.46M,0.81%
2/15/2017,13872,13404.80,13943.90,13404.80,6.20M,3.49%
2/16/2017,13872,13943.90,14123.60,13656.40,7.50M,0.00%
2/17/2017,13584.5,13800.20,13872.00,13548.60,3.59M,-2.07%
2/20/2017,13297,13476.70,13656.40,13225.10,3.48M,-2.12%
2/21/2017,13153.3,13440.80,13548.60,13153.30,3.01M,-1.08%
2/22/2017,12937.6,13225.10,13225.10,12829.80,4.97M,-1.64%
2/23/2017,12865.8,13009.50,13045.50,12578.30,3.19M,-0.55%
2/24/2017,12973.6,12793.90,13225.10,12722.00,1.82M,0.84%
2/27/2017,13153.3,12865.80,13261.10,12829.80,1.97M,1.39%
2/28/2017,13117.3,13153.30,13297.00,13009.50,3.34M,-0.27%
3/1/2017,12937.6,13081.40,13117.30,12758.00,1.53M,-1.37%
3/2/2017,12901.7,13081.40,13081.40,12865.80,1.05M,-0.28%
3/3/2017,13153.3,12901.70,13189.20,12722.00,2.26M,1.95%
3/6/2017,13225.1,13261.10,13440.80,13153.30,2.22M,0.55%
3/7/2017,13153.3,13117.30,13297.00,13117.30,1.09M,-0.54%
3/8/2017,13189.2,13117.30,13548.60,12973.60,2.55M,0.27%
3/9/2017,13225.1,13189.20,13440.80,13189.20,1.65M,0.27%
3/10/2017,13081.4,13225.10,13404.80,13081.40,1.25M,-1.09%
3/13/2017,12901.7,13081.40,13117.30,12901.70,1.37M,-1.37%
3/14/2017,12865.8,12865.80,13009.50,12793.90,1.29M,-0.28%
3/15/2017,12793.9,12865.80,13009.50,12758.00,1.35M,-0.56%
3/16/2017,12829.8,12865.80,13009.50,12793.90,1.14M,0.28%
3/17/2017,12973.6,12937.60,13153.30,12937.60,899.60K,1.12%
3/20/2017,13153.3,13081.40,13225.10,12937.60,2.17M,1.39%
3/21/2017,13297,13261.10,13440.80,13225.10,3.19M,1.09%
3/22/2017,13189.2,13440.80,13584.50,13189.20,3.07M,-0.81%
3/23/2017,13297,13189.20,13333.00,13117.30,1.20M,0.82%
3/24/2017,13440.8,13368.90,13548.60,13297.00,3.19M,1.08%
3/27/2017,13512.7,13656.40,13836.10,13440.80,2.09M,0.53%
3/28/2017,13297,13512.70,13584.50,13225.10,1.28M,-1.60%
3/29/2017,13189.2,13261.10,13297.00,13153.30,1.42M,-0.81%
3/30/2017,13189.2,13225.10,13368.90,13189.20,1.28M,0.00%
3/31/2017,13009.5,13261.10,13261.10,12937.60,1.87M,-1.36%
4/3/2017,12937.6,13045.50,13081.40,12865.80,2.03M,-0.55%
4/4/2017,12901.7,13009.50,13045.50,12901.70,1.00M,-0.28%
4/5/2017,12937.6,12973.60,13045.50,12865.80,1.03M,0.28%
4/7/2017,12937.6,12901.70,13009.50,12829.80,879.27K,0.00%
4/10/2017,12865.8,12937.60,13045.50,12865.80,577.34K,-0.55%
4/11/2017,13009.5,12865.80,13045.50,12758.00,1.60M,1.12%
4/12/2017,12793.9,12937.60,13153.30,12793.90,1.48M,-1.66%
4/13/2017,12758,12865.80,12973.60,12758.00,1.23M,-0.28%
4/14/2017,12578.3,12650.10,12758.00,12506.40,2.12M,-1.41%
4/17/2017,12218.9,12578.30,12793.90,12218.90,2.10M,-2.86%
4/18/2017,12434.5,12218.90,12434.50,12182.90,1.39M,1.76%
4/19/2017,12434.5,12398.60,12506.40,12398.60,642.11K,0.00%
4/20/2017,12506.4,12506.40,12614.20,12326.70,585.59K,0.58%
4/21/2017,12290.8,12506.40,12506.40,12254.80,842.05K,-1.72%
4/24/2017,12218.9,12290.80,12362.60,12218.90,469.32K,-0.58%
4/25/2017,12290.8,12218.90,12434.50,12182.90,370.39K,0.59%
4/26/2017,12362.6,12218.90,12434.50,12218.90,613.48K,0.58%
4/27/2017,12434.5,12362.60,12506.40,12362.60,530.11K,0.58%
4/28/2017,12470.5,12434.50,12686.10,12362.60,894.36K,0.29%
5/3/2017,12578.3,12614.20,12650.10,12470.50,612.44K,0.86%
5/4/2017,12793.9,12578.30,12937.60,12506.40,1.26M,1.71%
5/5/2017,12758,12722.00,12829.80,12686.10,544.11K,-0.28%
5/8/2017,12758,12722.00,12865.80,12650.10,908.16K,0.00%
5/9/2017,12901.7,12686.10,12937.60,12650.10,1.09M,1.13%
5/10/2017,13153.3,12901.70,13297.00,12865.80,2.49M,1.95%
5/11/2017,13009.5,13225.10,13225.10,13009.50,827.40K,-1.09%
5/12/2017,13045.5,12937.60,13261.10,12937.60,907.69K,0.28%
5/15/2017,13009.5,13045.50,13081.40,12829.80,1.43M,-0.28%
5/16/2017,12793.9,12901.70,13081.40,12722.00,1.05M,-1.66%
5/17/2017,12758,12758.00,12973.60,12650.10,845.19K,-0.28%
5/18/2017,12901.7,12793.90,13117.30,12758.00,1.20M,1.13%
5/19/2017,13081.4,12937.60,13225.10,12937.60,1.41M,1.39%
5/22/2017,13800.2,13297.00,13979.80,13153.30,6.67M,5.49%
5/23/2017,13440.8,13800.20,13979.80,13440.80,2.54M,-2.60%
5/24/2017,13836.1,13512.70,13979.80,13297.00,2.67M,2.94%
5/25/2017,13584.5,13836.10,13943.90,13548.60,2.87M,-1.82%
5/26/2017,13584.5,13584.50,13800.20,13512.70,1.78M,0.00%
5/29/2017,14051.7,13764.20,14303.30,13764.20,7.22M,3.44%
5/30/2017,13584.5,14051.70,14159.50,13584.50,3.34M,-3.32%
5/31/2017,13512.7,13584.50,13764.20,13440.80,1.37M,-0.53%
6/1/2017,13404.8,13512.70,13728.30,13404.80,2.14M,-0.80%
6/2/2017,13440.8,13440.80,13476.70,13261.10,2.03M,0.27%
6/5/2017,13512.7,13656.40,13728.30,13476.70,1.25M,0.53%
6/6/2017,13800.2,13548.60,13836.10,13440.80,1.85M,2.13%
6/7/2017,14303.3,13872.00,14411.10,13872.00,7.87M,3.65%
6/8/2017,14051.7,14231.40,14303.30,13943.90,1.66M,-1.76%
6/9/2017,13943.9,14051.70,14267.30,13943.90,1.56M,-0.77%
6/12/2017,14015.8,14015.80,14159.50,13872.00,1.50M,0.52%
6/13/2017,14231.4,14015.80,14303.30,13908.00,1.62M,1.54%
6/14/2017,14554.9,14375.20,14698.60,14375.20,4.10M,2.27%
6/15/2017,14698.6,14518.90,15022.00,14518.90,3.62M,0.99%
6/16/2017,14662.7,14554.90,14806.40,14554.90,1.27M,-0.24%
6/19/2017,14878.3,14770.50,14950.20,14662.70,2.03M,1.47%
6/20/2017,15022,15022.00,15058.00,14842.40,2.53M,0.97%
6/21/2017,14554.9,15022.00,15022.00,14303.30,3.44M,-3.11%
6/22/2017,14339.2,14590.80,14698.60,14339.20,2.37M,-1.48%
6/23/2017,14375.2,14303.30,14375.20,14123.60,1.74M,0.25%
6/26/2017,14554.9,14339.20,14770.50,14339.20,1.59M,1.25%
6/27/2017,14375.2,14590.80,14662.70,14375.20,1.90M,-1.23%
6/28/2017,14483,14447.00,14518.90,14159.50,1.68M,0.75%
6/29/2017,14483,14375.20,14734.50,14375.20,1.98M,0.00%
6/30/2017,14554.9,14518.90,14554.90,14447.00,1.11M,0.50%
7/3/2017,14842.4,14590.80,14842.40,14518.90,3.41M,1.98%
7/4/2017,14626.7,14878.30,14878.30,14554.90,914.74K,-1.45%
7/5/2017,14662.7,14734.50,14734.50,14554.90,1.44M,0.25%
7/6/2017,14554.9,14662.70,14734.50,14554.90,2.07M,-0.74%
7/7/2017,14303.3,14626.70,14734.50,14303.30,2.33M,-1.73%
7/10/2017,14087.7,14303.30,14447.00,13512.70,3.41M,-1.51%
7/11/2017,14087.7,14015.80,14159.50,13800.20,1.40M,0.00%
7/12/2017,14015.8,14159.50,14159.50,13872.00,880.27K,-0.51%
7/13/2017,14159.5,14087.70,14159.50,13872.00,1.31M,1.03%
7/14/2017,13908,14159.50,14231.40,13872.00,1.17M,-1.78%
7/17/2017,13512.7,13908.00,13943.90,13368.90,2.76M,-2.84%
7/18/2017,13368.9,13512.70,13656.40,13368.90,2.98M,-1.06%
7/19/2017,13584.5,13548.60,13584.50,13440.80,2.13M,1.61%
7/20/2017,13656.4,13584.50,13656.40,13333.00,2.20M,0.53%
7/21/2017,13368.9,13656.40,13836.10,13368.90,2.37M,-2.11%
7/24/2017,13368.9,13368.90,13476.70,13297.00,971.48K,0.00%
7/25/2017,13728.3,13440.80,13728.30,13440.80,1.46M,2.69%
7/26/2017,13979.8,13836.10,14123.60,13728.30,3.16M,1.83%
7/27/2017,13872,13836.10,14015.80,13800.20,2.49M,-0.77%
7/28/2017,14015.8,13872.00,14195.50,13836.10,3.83M,1.04%
7/31/2017,14662.7,14159.50,14662.70,14159.50,4.15M,4.62%
8/1/2017,14375.2,14662.70,14662.70,14375.20,3.57M,-1.96%
8/2/2017,14483,14159.50,14770.50,14087.70,5.66M,0.75%
8/3/2017,14483,14554.90,14806.40,14447.00,6.62M,0.00%
8/4/2017,14339.2,14518.90,14590.80,14123.60,4.56M,-0.99%
8/7/2017,14339.2,14411.10,14447.00,14195.50,3.53M,0.00%
8/8/2017,14123.6,14339.20,14483.00,14123.60,4.31M,-1.50%
8/9/2017,13512.7,14015.80,14087.70,13440.80,5.68M,-4.33%
8/10/2017,13333,13440.80,13656.40,13297.00,4.93M,-1.33%
8/11/2017,13656.4,13404.80,13656.40,13297.00,3.57M,2.43%
8/14/2017,13836.1,13620.50,13908.00,13620.50,1.75M,1.32%
8/15/2017,13692.3,13836.10,13908.00,13656.40,1.85M,-1.04%
8/16/2017,13584.5,13620.50,13692.30,13548.60,1.55M,-0.79%
8/17/2017,13333,13548.60,13656.40,13333.00,2.15M,-1.85%
8/18/2017,13368.9,13297.00,13476.70,13153.30,1.87M,0.27%
8/21/2017,13333,13333.00,13440.80,13297.00,1.27M,-0.27%
8/22/2017,13117.3,13333.00,13333.00,13117.30,1.74M,-1.62%
8/23/2017,13117.3,13117.30,13225.10,13009.50,2.22M,0.00%
8/24/2017,13584.5,13153.30,13620.50,13117.30,3.34M,3.56%
8/25/2017,13548.6,13620.50,13692.30,13476.70,1.88M,-0.26%
8/28/2017,13548.6,13548.60,13584.50,13404.80,1.35M,0.00%
8/29/2017,13440.8,13512.70,13584.50,13404.80,1.92M,-0.80%
8/30/2017,13333,13368.90,13440.80,13333.00,806.41K,-0.80%
8/31/2017,13692.3,13404.80,13800.20,13368.90,3.07M,2.69%
9/1/2017,13692.3,13692.30,13908.00,13620.50,2.68M,0.00%
9/5/2017,13584.5,13656.40,13692.30,13512.70,1.10M,-0.79%
9/6/2017,13476.7,13584.50,13584.50,13404.80,1.30M,-0.79%
9/7/2017,13584.5,13476.70,13692.30,13476.70,1.19M,0.80%
9/8/2017,13476.7,13584.50,13656.40,13476.70,1.42M,-0.79%
9/11/2017,13333,13476.70,13548.60,13297.00,1.46M,-1.07%
9/12/2017,13404.8,13368.90,13476.70,13333.00,918.54K,0.54%
9/13/2017,13368.9,13404.80,13476.70,13333.00,1.38M,-0.27%
9/14/2017,13476.7,13368.90,13512.70,13368.90,2.02M,0.81%
9/15/2017,13440.8,13476.70,13476.70,13404.80,725.07K,-0.27%
9/18/2017,13764.2,13584.50,13908.00,13584.50,3.98M,2.41%
9/19/2017,13872,13692.30,14015.80,13692.30,2.64M,0.78%
9/20/2017,14015.8,13908.00,14087.70,13836.10,2.06M,1.04%
9/21/2017,14231.4,13943.90,14231.40,13943.90,2.86M,1.54%
9/22/2017,14051.7,14231.40,14339.20,14051.70,3.91M,-1.26%
9/25/2017,13943.9,14051.70,14087.70,13908.00,1.95M,-0.77%
9/26/2017,13979.8,13943.90,14123.60,13836.10,1.92M,0.26%
9/27/2017,14017.1,14240.80,14240.80,14017.10,1.51M,0.27%
9/28/2017,13793.5,13942.60,14091.70,13793.50,1.13M,-1.60%
9/29/2017,13793.5,13793.50,13905.30,13718.90,956.01K,0.00%
10/2/2017,13756.2,13793.50,14017.10,13756.20,809.51K,-0.27%
10/3/2017,13718.9,13756.20,13868.00,13644.30,836.64K,-0.27%
10/4/2017,14017.1,13756.20,14017.10,13718.90,1.11M,2.17%
10/5/2017,14091.7,14166.20,14352.60,14054.40,2.58M,0.53%
10/6/2017,14240.8,13979.80,14278.10,13979.80,1.34M,1.06%
10/9/2017,14315.4,14315.40,14427.20,14278.10,2.19M,0.52%
10/10/2017,14240.8,14240.80,14278.10,14129.00,2.17M,-0.52%
10/11/2017,14091.7,14240.80,14315.40,14054.40,2.28M,-1.05%
10/12/2017,14054.4,14091.70,14166.20,14054.40,797.21K,-0.26%
10/13/2017,14166.2,14054.40,14166.20,13942.60,776.87K,0.80%
10/16/2017,14278.1,14166.20,14315.40,14166.20,2.03M,0.79%
10/17/2017,14464.5,14240.80,14501.80,14240.80,3.91M,1.31%
10/18/2017,14539,14613.60,14800.00,14464.50,4.95M,0.52%
10/19/2017,14539,14539.00,14613.60,14427.20,1.50M,0.00%
10/20/2017,14501.8,14501.80,14650.90,14389.90,1.98M,-0.26%
10/23/2017,14129,14501.80,14650.90,14091.70,2.49M,-2.57%
10/24/2017,14054.4,14017.10,14203.50,14017.10,1.20M,-0.53%
10/25/2017,14240.8,14129.00,14278.10,14054.40,1.81M,1.33%
10/26/2017,14017.1,14278.10,14278.10,14017.10,1.73M,-1.57%
10/27/2017,14240.8,13979.80,14240.80,13979.80,977.92K,1.60%
10/30/2017,14129,14352.60,14464.50,14129.00,3.06M,-0.79%
10/31/2017,13979.8,14091.70,14166.20,13979.80,1.20M,-1.06%
11/1/2017,14017.1,13979.80,14129.00,13942.60,1.08M,0.27%
11/2/2017,13793.5,14054.40,14240.80,13793.50,1.95M,-1.60%
11/3/2017,13979.8,13793.50,13979.80,13718.90,1.42M,1.35%
11/6/2017,14464.5,14129.00,14464.50,13979.80,3.67M,3.47%
11/7/2017,14539,14389.90,14725.40,14389.90,4.20M,0.52%
11/8/2017,14837.3,14464.50,14911.80,14464.50,5.52M,2.05%
11/9/2017,14688.2,14837.30,14874.60,14576.30,1.63M,-1.00%
11/10/2017,15210.1,14762.70,15359.20,14613.60,6.40M,3.55%
11/13/2017,15210.1,15359.20,15359.20,15098.20,4.04M,0.00%
11/14/2017,15582.9,15247.40,15657.40,15210.10,3.52M,2.45%
11/15/2017,15508.3,15508.30,15582.90,15396.50,2.98M,-0.48%
11/16/2017,15657.4,15433.80,15657.40,15433.80,4.94M,0.96%
11/17/2017,15359.2,15732.00,15806.50,15321.90,4.02M,-1.90%
11/20/2017,15508.3,15433.80,15620.20,15359.20,2.11M,0.97%
11/21/2017,15806.5,15657.40,16104.80,15582.90,6.48M,1.92%
11/22/2017,16887.7,15881.10,16887.70,15843.80,5.86M,6.84%
11/23/2017,17670.5,17223.20,17968.80,16999.50,6.45M,4.64%
11/24/2017,17446.9,17297.70,17894.20,17297.70,8.03M,-1.27%
11/27/2017,17446.9,17335.00,17521.40,17260.50,4.93M,0.00%
11/28/2017,17223.2,17446.90,17446.90,16924.90,4.54M,-1.28%
11/29/2017,17968.8,17223.20,17968.80,17185.90,8.13M,4.33%
11/30/2017,18117.9,18192.40,18639.80,17894.20,7.17M,0.83%
12/1/2017,17931.5,18117.90,18192.40,17856.90,3.33M,-1.03%
12/4/2017,18080.6,18117.90,18192.40,17931.50,7.72M,0.83%
12/5/2017,17521.4,18080.60,18267.00,17484.10,5.21M,-3.09%
12/6/2017,17521.4,17521.40,17633.30,17074.10,4.30M,0.00%
12/7/2017,17372.3,17521.40,17596.00,17074.10,1.74M,-0.85%
12/8/2017,17148.6,17297.70,17409.60,16999.50,2.24M,-1.29%
12/11/2017,15955.7,16850.40,17074.10,15955.70,3.78M,-6.96%
12/12/2017,15955.7,15955.70,16328.50,14874.60,5.62M,0.00%
12/13/2017,15545.6,16104.80,16104.80,15545.60,1.95M,-2.57%
12/14/2017,16403,15657.40,16477.60,15545.60,2.99M,5.52%
12/15/2017,16328.5,16179.30,16552.10,16179.30,2.75M,-0.45%
12/18/2017,16775.8,16514.90,16887.70,16477.60,2.96M,2.74%
12/19/2017,16440.3,16924.90,16924.90,16403.00,3.35M,-2.00%
12/20/2017,16738.5,16403.00,16850.40,16104.80,2.45M,1.81%
12/21/2017,16477.6,16850.40,16850.40,16477.60,1.85M,-1.56%
12/22/2017,16626.7,16216.60,16701.30,16216.60,2.74M,0.90%
12/25/2017,16552.1,16664.00,16775.80,16403.00,1.19M,-0.45%
12/26/2017,17260.5,16701.30,17297.70,16552.10,3.94M,4.28%
12/27/2017,17372.3,17372.30,17670.50,17260.50,4.19M,0.65%
12/28/2017,18080.6,17521.40,18080.60,17297.70,3.52M,4.08%
12/29/2017,18043.3,18192.40,18229.70,17707.80,4.91M,-0.21%
1/2/2018,18602.5,18043.30,18639.80,17782.40,5.12M,3.10%
1/3/2018,18490.7,18714.40,18826.20,18229.70,5.09M,-0.60%
1/4/2018,19161.7,18490.70,19161.70,18378.80,6.45M,3.63%
1/5/2018,18714.4,19012.60,19087.20,18639.80,3.96M,-2.33%
1/8/2018,19161.7,18714.40,19310.80,18602.50,6.48M,2.39%
1/9/2018,19161.7,19236.30,19273.60,17894.20,8.47M,0.00%
1/10/2018,19012.6,19087.20,19534.50,18788.90,12.42M,-0.78%
1/11/2018,19124.4,18788.90,19310.80,18639.80,5.40M,0.59%
1/12/2018,19087.2,19161.70,19646.30,18975.30,6.65M,-0.19%
1/15/2018,19460,19012.60,19646.30,18602.50,6.21M,1.95%
1/16/2018,19832.7,19460.00,20093.70,19460.00,9.95M,1.92%
1/17/2018,18788.9,19832.70,19981.90,18788.90,6.47M,-5.26%
1/18/2018,19012.6,18639.80,19012.60,18043.30,6.38M,1.19%
1/19/2018,18863.5,19012.60,19199.00,18677.10,5.48M,-0.78%
1/22/2018,19199,19087.20,19310.80,18938.00,3.62M,1.78%
1/25/2018,19944.6,19460.00,20503.80,19310.80,16.31M,3.88%
1/26/2018,20354.7,20429.20,20690.20,20019.10,11.14M,2.06%
1/29/2018,21100.3,20429.20,21435.80,20354.70,12.31M,3.66%
1/30/2018,20913.9,20503.80,21025.70,20354.70,8.44M,-0.88%
1/31/2018,20280.1,21361.20,21696.70,20280.10,11.08M,-3.03%
2/1/2018,20317.4,20652.90,21174.80,20205.50,10.02M,0.18%
2/2/2018,20876.6,20578.30,21063.00,20354.70,11.57M,2.75%
2/5/2018,19422.7,20503.80,20876.60,19422.70,9.98M,-6.96%
2/6/2018,18155.2,18080.60,19012.60,18080.60,14.69M,-6.53%
2/7/2018,19199,19012.60,19422.70,18714.40,7.43M,5.75%
2/8/2018,18267,18863.50,19199.00,18267.00,4.09M,-4.85%
2/9/2018,18267,17223.20,18416.10,17185.90,6.17M,0.00%
2/12/2018,19534.5,19012.60,19534.50,18938.00,4.66M,6.94%
2/13/2018,20280.1,20131.00,20280.10,19832.70,5.30M,3.82%
2/21/2018,20764.7,20876.60,21547.60,20466.50,14.45M,2.39%
2/22/2018,21361.2,20503.80,22032.20,20503.80,23.26M,2.87%
2/23/2018,22666,21920.40,22666.00,21622.20,17.71M,6.11%
2/26/2018,22889.7,23262.50,23560.70,22666.00,19.56M,0.99%
2/27/2018,23933.5,22964.20,23933.50,22591.40,23.77M,4.56%
2/28/2018,25051.9,23486.10,25536.50,23486.10,24.24M,4.67%
3/1/2018,24380.9,24604.50,25760.20,24194.50,26.60M,-2.68%
3/2/2018,24380.9,23784.40,24828.20,23709.80,21.08M,0.00%
3/5/2018,22740.6,24753.70,24753.70,22740.60,18.58M,-6.73%
3/6/2018,24082.6,23337.00,24082.60,22889.70,11.17M,5.90%
3/7/2018,23486.1,24082.60,24418.10,23225.20,11.29M,-2.48%
3/8/2018,23635.3,23262.50,23933.50,23262.50,5.74M,0.64%
3/9/2018,24157.2,24082.60,24567.30,23933.50,11.64M,2.21%
3/12/2018,24940.1,24753.70,25201.00,24604.50,11.79M,3.24%
3/13/2018,26617.6,24977.30,26617.60,24940.10,18.12M,6.73%
3/14/2018,26505.8,26841.30,27288.70,26319.40,11.10M,-0.42%
3/15/2018,27288.7,26244.80,27586.90,26095.70,12.07M,2.95%
3/16/2018,27363.2,27586.90,27736.00,26953.10,9.85M,0.27%
3/19/2018,27065,27847.90,27847.90,26692.20,15.04M,-1.09%
3/20/2018,26841.3,26729.50,27214.10,26692.20,12.56M,-0.83%
3/21/2018,26990.4,27214.10,27363.20,26766.80,11.30M,0.56%
3/22/2018,26692.2,27139.50,27176.80,26468.50,11.71M,-1.10%
3/23/2018,26058.4,25872.00,26394.00,25238.30,17.09M,-2.37%
3/26/2018,26692.2,25946.60,26692.20,25797.50,10.05M,2.43%
3/27/2018,26692.2,27214.10,27363.20,26654.90,9.80M,0.00%
3/28/2018,26244.8,26394.00,26766.80,26170.30,6.27M,-1.68%
3/29/2018,26095.7,26468.50,26468.50,25946.60,5.61M,-0.57%
3/30/2018,25797.5,26095.70,26133.00,25387.40,6.97M,-1.14%
4/2/2018,26990.4,26170.30,27065.00,26170.30,9.69M,4.62%
4/3/2018,27065,26990.40,27214.10,26766.80,7.55M,0.28%
4/4/2018,26766.8,27288.70,27363.20,26692.20,9.02M,-1.10%
4/5/2018,26543.1,26990.40,26990.40,26468.50,5.80M,-0.84%
4/6/2018,26617.6,26915.90,27139.50,26580.40,7.52M,0.28%
4/9/2018,28108.8,26766.80,28108.80,26543.10,16.44M,5.60%
4/10/2018,27810.6,28332.50,28518.90,27624.20,8.77M,-1.06%
4/11/2018,26617.6,27959.70,28183.40,26617.60,11.97M,-4.29%
4/12/2018,26617.6,26394.00,26878.60,26133.00,7.95M,0.00%
4/13/2018,25499.2,26841.30,26915.90,25462.00,11.56M,-4.20%
4/16/2018,25350.1,25499.20,26021.20,24753.70,6.04M,-0.58%
4/17/2018,25946.6,25424.70,25946.60,25089.20,4.80M,2.35%
4/18/2018,25014.6,26244.80,26282.10,25014.60,5.06M,-3.59%
4/19/2018,23560.7,24977.30,25014.60,23411.60,12.28M,-5.81%
4/20/2018,24977.3,24008.10,24977.30,23411.60,5.61M,6.01%
4/23/2018,23262.5,24977.30,25201.00,23262.50,7.31M,-6.87%
4/24/2018,22628.7,22591.40,23635.30,22218.60,7.37M,-2.72%
4/26/2018,21063,22628.70,22740.60,21063.00,10.66M,-6.92%
4/27/2018,21845.8,21063.00,22032.20,20764.70,7.15M,3.72%
5/2/2018,20317.4,22144.10,22144.10,20317.40,6.97M,-7.00%
5/3/2018,21622.2,20317.40,21622.20,19236.30,12.17M,6.42%
5/4/2018,21249.4,21771.30,21920.40,21100.30,5.56M,-1.72%
5/7/2018,22703.3,21323.90,22703.30,21212.10,8.15M,6.84%
5/8/2018,22666,22405.00,23337.00,22367.80,10.49M,-0.16%
5/9/2018,22367.8,22367.80,22889.70,22032.20,5.48M,-1.32%
5/10/2018,20876.6,22218.60,22516.90,20876.60,9.09M,-6.67%
5/11/2018,21920.4,20802.00,22330.50,20466.50,11.20M,5.00%
5/14/2018,21995,22255.90,22293.20,21696.70,4.66M,0.34%
5/15/2018,22255.9,22032.20,22516.90,21883.10,6.86M,1.19%
5/16/2018,21696.7,22144.10,22255.90,21473.00,7.81M,-2.51%
5/17/2018,21771.3,21771.30,22032.20,21473.00,5.63M,0.34%
5/18/2018,21957.7,21995.00,22106.80,20988.40,6.46M,0.86%
5/21/2018,21473,22069.50,22144.10,21473.00,3.73M,-2.21%
5/22/2018,20205.5,21025.70,21435.80,20131.00,8.25M,-5.90%
5/23/2018,20876.6,19907.30,20876.60,19870.00,6.71M,3.32%
5/24/2018,20391.9,20876.60,21025.70,20205.50,3.37M,-2.32%
5/25/2018,19497.2,20503.80,20652.90,19460.00,5.90M,-4.39%
5/28/2018,18155.2,19012.60,19310.80,18155.20,10.20M,-6.88%
5/29/2018,19422.7,18863.50,19422.70,18229.70,8.81M,6.98%
5/30/2018,19124.4,19385.40,19870.00,19049.90,6.09M,-1.54%
5/31/2018,20205.5,19087.20,20317.40,19087.20,7.04M,5.65%
6/1/2018,20466.5,19981.90,20988.40,19907.30,9.53M,1.29%
6/4/2018,20839.3,20429.20,20951.10,20168.30,7.57M,1.82%
6/5/2018,21174.8,20839.30,21398.50,20727.50,10.13M,1.61%
6/6/2018,21584.9,21174.80,21808.60,20951.10,7.04M,1.94%
6/7/2018,21137.5,21696.70,21696.70,21100.30,7.70M,-2.07%
6/8/2018,21286.7,20876.60,21435.80,20876.60,6.15M,0.71%
6/11/2018,20913.9,21025.70,21435.80,20913.90,5.97M,-1.75%
6/12/2018,20429.2,20727.50,20802.00,19795.50,11.36M,-2.32%
6/13/2018,20466.5,20429.20,20690.20,20168.30,3.73M,0.18%
6/14/2018,19981.9,20429.20,20615.60,19981.90,4.17M,-2.37%
6/15/2018,20205.5,19758.20,20280.10,19609.10,3.76M,1.12%
6/18/2018,19273.6,20131.00,20354.70,19273.60,5.94M,-4.61%
6/19/2018,18938,19012.60,19049.90,17931.50,10.66M,-1.74%
6/20/2018,19497.2,19087.20,19571.80,18714.40,4.57M,2.95%
6/21/2018,18900.8,19460.00,19534.50,18863.50,3.15M,-3.06%
6/22/2018,19310.8,18639.80,19310.80,18639.80,3.89M,2.17%
6/25/2018,19646.3,19683.60,19944.60,19534.50,5.12M,1.74%
6/26/2018,19385.4,19385.40,19571.80,19199.00,2.93M,-1.33%
6/27/2018,18639.8,19422.70,19609.10,18639.80,2.96M,-3.85%
6/28/2018,18117.9,18639.80,18826.20,17931.50,7.14M,-2.80%
6/29/2018,18080.6,18341.60,18528.00,17968.80,4.04M,-0.21%
7/2/2018,17223.2,17894.20,18043.30,16924.90,7.64M,-4.74%
7/3/2018,16030.2,17223.20,17372.30,16030.20,16.27M,-6.93%
7/4/2018,16328.5,16328.50,16328.50,15657.40,5.39M,1.86%
7/5/2018,15284.6,16179.30,16328.50,15247.40,7.20M,-6.39%
7/6/2018,16328.5,15284.60,16328.50,15135.50,9.66M,6.83%
7/9/2018,16477.6,16813.10,17074.10,16403.00,7.56M,0.91%
7/10/2018,16664,16552.10,16924.90,16403.00,6.12M,1.13%
7/11/2018,15582.9,16030.20,16253.90,15545.60,8.29M,-6.49%
7/12/2018,16253.9,15657.40,16664.00,15545.60,5.95M,4.31%
7/13/2018,16850.4,16701.30,17148.60,16589.40,6.67M,3.67%
7/16/2018,16999.5,17148.60,17297.70,16850.40,6.58M,0.88%
7/17/2018,17894.2,16850.40,17968.80,16664.00,12.47M,5.26%
7/18/2018,18565.2,18043.30,18565.20,17968.80,7.16M,3.75%
7/19/2018,18192.4,18267.00,18602.50,18117.90,8.47M,-2.01%
7/20/2018,18416.1,17894.20,18453.40,17596.00,9.26M,1.23%
7/23/2018,17596,18267.00,18639.80,17596.00,6.02M,-4.45%
7/24/2018,17558.7,17670.50,17819.60,17260.50,6.06M,-0.21%
7/25/2018,16999.5,17819.60,17819.60,16999.50,5.73M,-3.18%
7/26/2018,17148.6,16999.50,17223.20,16850.40,4.95M,0.88%
7/27/2018,17446.9,17372.30,17745.10,17111.30,4.73M,1.74%
7/30/2018,17782.4,17670.50,17819.60,17484.10,3.88M,1.92%
7/31/2018,17596,17745.10,18043.30,17484.10,6.92M,-1.05%
8/1/2018,17297.7,17596.00,17707.80,17148.60,5.35M,-1.70%
8/2/2018,17111.3,17148.60,17260.50,16850.40,5.76M,-1.08%
