Date,Price,Open,High,Low,Vol.,Change %
3/29/2017,11200,11200.00,11250.00,11050.00,2.93M,0.45%
3/30/2017,11250,11300.00,11500.00,11200.00,2.84M,0.45%
3/31/2017,11450,11400.00,11850.00,11200.00,10.13M,1.78%
4/3/2017,12250,11600.00,12250.00,11600.00,18.14M,6.99%
4/4/2017,12400,12800.00,12800.00,12300.00,14.36M,1.22%
4/5/2017,12300,12250.00,12600.00,12050.00,7.54M,-0.81%
4/7/2017,13150,11700.00,13150.00,11700.00,26.34M,6.91%
4/10/2017,12800,13400.00,13800.00,12800.00,10.96M,-2.66%
4/11/2017,12650,12700.00,13000.00,12550.00,5.05M,-1.17%
4/12/2017,12750,12550.00,13000.00,12500.00,6.40M,0.79%
4/13/2017,11900,12900.00,12900.00,11900.00,4.99M,-6.67%
4/14/2017,11600,11700.00,12200.00,11350.00,5.50M,-2.52%
4/17/2017,11200,11900.00,12000.00,11200.00,5.04M,-3.45%
4/18/2017,11300,11200.00,11300.00,11050.00,6.66M,0.89%
4/19/2017,11600,11300.00,11700.00,11300.00,3.20M,2.65%
4/20/2017,11600,11600.00,11900.00,11500.00,3.04M,0.00%
4/21/2017,11250,11700.00,11800.00,11050.00,5.00M,-3.02%
4/24/2017,10500,11000.00,11400.00,10500.00,4.98M,-6.67%
4/25/2017,11100,10750.00,11200.00,10450.00,5.36M,5.71%
4/26/2017,11850,11100.00,11850.00,10950.00,8.43M,6.76%
4/27/2017,12400,11900.00,12600.00,11900.00,11.43M,4.64%
4/28/2017,11550,12050.00,12350.00,11550.00,12.44M,-6.85%
5/3/2017,11650,11550.00,11900.00,11500.00,4.25M,0.87%
5/4/2017,12150,11600.00,12250.00,11600.00,6.46M,4.29%
5/5/2017,12100,12150.00,12150.00,11950.00,3.47M,-0.41%
5/8/2017,11750,11800.00,12100.00,11700.00,2.70M,-2.89%
5/9/2017,11900,11750.00,11900.00,11700.00,2.41M,1.28%
5/10/2017,12400,11900.00,12500.00,11900.00,6.65M,4.20%
5/11/2017,12350,12600.00,12650.00,12200.00,3.61M,-0.40%
5/12/2017,12200,12200.00,12450.00,12200.00,1.87M,-1.21%
5/15/2017,12650,12350.00,13000.00,12150.00,5.72M,3.69%
5/16/2017,12350,12600.00,12900.00,12300.00,3.54M,-2.37%
5/17/2017,12500,12500.00,12600.00,12350.00,2.66M,1.21%
5/18/2017,12450,12500.00,12900.00,12400.00,3.44M,-0.40%
5/19/2017,12400,12450.00,12550.00,12350.00,2.61M,-0.40%
5/22/2017,12700,12400.00,12900.00,12350.00,5.15M,2.42%
5/23/2017,12400,12800.00,12900.00,12400.00,3.42M,-2.36%
5/24/2017,12550,12500.00,12750.00,12400.00,2.94M,1.21%
5/25/2017,12400,12550.00,12750.00,12350.00,4.88M,-1.20%
5/26/2017,12300,12400.00,12450.00,12250.00,2.98M,-0.81%
5/29/2017,12700,12450.00,13000.00,12400.00,6.54M,3.25%
5/30/2017,12600,13000.00,13100.00,12550.00,4.94M,-0.79%
5/31/2017,12500,12600.00,12750.00,12450.00,3.65M,-0.79%
6/1/2017,12650,12600.00,12650.00,12450.00,1.14M,1.20%
6/2/2017,12400,12650.00,12650.00,12400.00,1.72M,-1.98%
6/5/2017,12700,12600.00,12900.00,12500.00,2.28M,2.42%
6/6/2017,13550,12750.00,13550.00,12750.00,13.48M,6.69%
6/7/2017,13450,13900.00,13950.00,13400.00,6.01M,-0.74%
6/8/2017,13800,13600.00,13950.00,13300.00,3.67M,2.60%
6/9/2017,13900,13800.00,14250.00,13700.00,8.23M,0.72%
6/12/2017,13800,14000.00,14200.00,13700.00,4.83M,-0.72%
6/13/2017,13900,13900.00,13950.00,13400.00,5.38M,0.72%
6/14/2017,14000,14100.00,14100.00,13900.00,3.78M,0.72%
6/15/2017,13750,14000.00,14050.00,13700.00,3.02M,-1.79%
6/16/2017,13900,13700.00,13900.00,13600.00,15.37M,1.09%
6/19/2017,14150,14000.00,14300.00,13950.00,6.72M,1.80%
6/20/2017,14550,14300.00,14600.00,14300.00,6.39M,2.83%
6/21/2017,14600,14550.00,14700.00,14200.00,7.12M,0.34%
6/22/2017,14300,14550.00,14600.00,14200.00,4.77M,-2.05%
6/23/2017,14200,14200.00,14300.00,13900.00,4.05M,-0.70%
6/26/2017,14200,14200.00,14200.00,13950.00,3.27M,0.00%
6/27/2017,14350,14400.00,14650.00,14200.00,3.37M,1.06%
6/28/2017,14200,14400.00,14400.00,14000.00,4.27M,-1.05%
6/29/2017,14100,14200.00,14200.00,13950.00,4.43M,-0.70%
6/30/2017,13800,14100.00,14200.00,13450.00,8.30M,-2.13%
7/3/2017,13600,13800.00,14000.00,13600.00,3.45M,-1.45%
7/4/2017,13200,13600.00,13650.00,12950.00,5.32M,-2.94%
7/5/2017,13450,13000.00,13500.00,12900.00,3.24M,1.89%
7/6/2017,13450,13600.00,13750.00,13350.00,2.21M,0.00%
7/7/2017,13000,13450.00,13450.00,13000.00,3.09M,-3.35%
7/10/2017,12850,13100.00,13200.00,12800.00,2.95M,-1.15%
7/11/2017,12600,12850.00,12900.00,12400.00,2.80M,-1.95%
7/12/2017,12600,12600.00,12850.00,12550.00,1.92M,0.00%
7/13/2017,12400,12650.00,12650.00,12400.00,2.29M,-1.59%
7/14/2017,12100,12350.00,12500.00,12050.00,3.53M,-2.42%
7/17/2017,11700,12000.00,12000.00,11400.00,4.50M,-3.31%
7/18/2017,12100,11700.00,12100.00,11500.00,2.81M,3.42%
7/19/2017,12050,12400.00,12400.00,12050.00,1.31M,-0.41%
7/20/2017,11800,12000.00,12050.00,11800.00,1.36M,-2.07%
7/21/2017,11700,11800.00,12050.00,11700.00,2.08M,-0.85%
7/24/2017,11850,11800.00,11900.00,11650.00,2.35M,1.28%
7/25/2017,12500,11900.00,12500.00,11850.00,3.41M,5.49%
7/26/2017,12800,12550.00,12950.00,12500.00,4.43M,2.40%
7/27/2017,12650,12600.00,12900.00,12600.00,1.88M,-1.17%
7/28/2017,12800,12600.00,12850.00,12500.00,2.95M,1.19%
7/31/2017,13100,12800.00,13200.00,12700.00,4.49M,2.34%
8/1/2017,13000,13100.00,13100.00,12950.00,1.81M,-0.76%
8/2/2017,12550,12700.00,12900.00,12500.00,4.83M,-3.46%
8/3/2017,12300,12300.00,12700.00,12300.00,3.98M,-1.99%
8/4/2017,12700,12500.00,12750.00,12400.00,2.34M,3.25%
8/7/2017,12550,12700.00,12750.00,12550.00,1.89M,-1.18%
8/8/2017,12200,12600.00,12600.00,12200.00,2.40M,-2.79%
8/9/2017,11800,12200.00,12200.00,11800.00,3.70M,-3.28%
8/10/2017,11950,11800.00,12100.00,11800.00,1.48M,1.27%
8/11/2017,11950,11950.00,12100.00,11850.00,849.27K,0.00%
8/14/2017,12100,12000.00,12150.00,11950.00,786.88K,1.26%
8/15/2017,11900,12250.00,12250.00,11900.00,1.38M,-1.65%
8/16/2017,12000,11900.00,12050.00,11700.00,1.95M,0.84%
8/17/2017,11850,12050.00,12100.00,11850.00,895.77K,-1.25%
8/18/2017,11750,11850.00,11900.00,11650.00,928.08K,-0.84%
8/21/2017,11700,11800.00,11900.00,11600.00,1.54M,-0.43%
8/22/2017,11700,11800.00,11800.00,11600.00,961.11K,0.00%
8/23/2017,11800,11750.00,11950.00,11650.00,582.45K,0.85%
8/24/2017,11750,11700.00,11900.00,11700.00,1.21M,-0.42%
8/25/2017,11800,11750.00,11800.00,11700.00,1.16M,0.43%
8/28/2017,11750,11800.00,11900.00,11700.00,1.10M,-0.42%
8/29/2017,11600,11750.00,11800.00,11600.00,2.18M,-1.28%
8/30/2017,11450,11750.00,11750.00,11400.00,1.99M,-1.29%
8/31/2017,11700,11400.00,11800.00,11300.00,2.60M,2.18%
9/1/2017,11600,11650.00,11750.00,11500.00,1.41M,-0.85%
9/5/2017,11850,11700.00,11900.00,11500.00,2.87M,2.16%
9/6/2017,11650,11800.00,11900.00,11650.00,1.14M,-1.69%
9/7/2017,11750,11650.00,11900.00,11650.00,1.02M,0.86%
9/8/2017,11650,11750.00,11800.00,11650.00,912.57K,-0.85%
9/11/2017,11600,11700.00,11700.00,11600.00,1.15M,-0.43%
9/12/2017,11450,11600.00,11650.00,11450.00,1.54M,-1.29%
9/13/2017,11500,11500.00,11550.00,11400.00,1.36M,0.44%
9/14/2017,11700,11550.00,11700.00,11450.00,2.11M,1.74%
9/15/2017,11500,11700.00,11750.00,11500.00,5.54M,-1.71%
9/18/2017,11800,11550.00,11950.00,11550.00,1.77M,2.61%
9/19/2017,11750,11800.00,11900.00,11700.00,1.53M,-0.42%
9/20/2017,11700,11750.00,11750.00,11650.00,969.63K,-0.43%
9/21/2017,11600,11700.00,11700.00,11550.00,1.44M,-0.85%
9/22/2017,11550,11650.00,11750.00,11550.00,1.34M,-0.43%
9/25/2017,12300,11450.00,12350.00,11450.00,7.07M,6.49%
9/26/2017,12500,12550.00,12800.00,12350.00,5.17M,1.63%
9/27/2017,12250,12350.00,12450.00,12200.00,1.46M,-2.00%
9/28/2017,12600,12200.00,12900.00,12200.00,6.77M,2.86%
9/29/2017,12500,12600.00,12650.00,12400.00,1.94M,-0.79%
10/2/2017,12300,12500.00,12650.00,12300.00,1.91M,-1.60%
10/3/2017,12150,12300.00,12300.00,12000.00,1.84M,-1.22%
10/4/2017,12200,12000.00,12350.00,12000.00,2.03M,0.41%
10/5/2017,12100,12300.00,12350.00,12050.00,1.45M,-0.82%
10/6/2017,12300,12100.00,12300.00,12050.00,1.07M,1.65%
10/9/2017,12450,12600.00,12600.00,12350.00,1.82M,1.22%
10/10/2017,12450,12500.00,12500.00,12350.00,1.32M,0.00%
10/11/2017,11650,12050.00,12200.00,11600.00,9.31M,-6.43%
10/12/2017,11600,11650.00,11900.00,11600.00,5.79M,-0.43%
10/13/2017,11500,11350.00,11600.00,11300.00,4.14M,-0.86%
10/16/2017,11600,11500.00,11600.00,11350.00,1.48M,0.87%
10/17/2017,11450,11600.00,11600.00,11450.00,3.04M,-1.29%
10/18/2017,11400,11550.00,11550.00,11400.00,2.85M,-0.44%
10/19/2017,11500,11400.00,11600.00,11350.00,2.16M,0.88%
10/20/2017,11550,11550.00,11550.00,11450.00,1.59M,0.43%
10/23/2017,11300,11450.00,11500.00,11250.00,1.90M,-2.16%
10/24/2017,11300,11400.00,11400.00,11200.00,1.90M,0.00%
10/25/2017,11300,11300.00,11400.00,11300.00,909.25K,0.00%
10/26/2017,11350,11350.00,11350.00,11100.00,1.79M,0.44%
10/27/2017,11350,11300.00,11350.00,11100.00,1.15M,0.00%
10/30/2017,11250,11400.00,11400.00,11150.00,1.50M,-0.88%
10/31/2017,11000,11250.00,11250.00,11000.00,1.57M,-2.22%
11/1/2017,11200,11150.00,11200.00,11050.00,1.13M,1.82%
11/2/2017,11300,11300.00,11300.00,11100.00,1.04M,0.89%
11/3/2017,11100,11350.00,11350.00,11100.00,700.70K,-1.77%
11/6/2017,11200,11250.00,11250.00,11100.00,912.39K,0.90%
11/7/2017,11200,11250.00,11250.00,11150.00,754.03K,0.00%
11/8/2017,11200,11200.00,11250.00,11150.00,1.17M,0.00%
11/9/2017,11150,11200.00,11250.00,11100.00,594.71K,-0.45%
11/10/2017,11400,11100.00,11450.00,11100.00,1.95M,2.24%
11/13/2017,11200,11500.00,11500.00,11200.00,995.58K,-1.75%
11/14/2017,11150,11200.00,11300.00,11150.00,1.58M,-0.45%
11/15/2017,11450,11200.00,11450.00,11150.00,2.36M,2.69%
11/16/2017,12000,11400.00,12050.00,11400.00,7.84M,4.80%
11/17/2017,11750,12000.00,12150.00,11650.00,4.02M,-2.08%
11/20/2017,11850,11700.00,11850.00,11650.00,1.85M,0.85%
11/21/2017,11850,11800.00,11950.00,11800.00,2.81M,0.00%
11/22/2017,12400,11900.00,12400.00,11750.00,7.06M,4.64%
11/23/2017,12350,12450.00,12600.00,12150.00,4.07M,-0.40%
11/24/2017,12400,12250.00,12450.00,12150.00,2.66M,0.40%
11/27/2017,12550,12300.00,12700.00,12250.00,4.98M,1.21%
11/28/2017,12600,12600.00,12650.00,12400.00,3.21M,0.40%
11/29/2017,13200,12900.00,13300.00,12850.00,11.30M,4.76%
11/30/2017,13100,13350.00,13400.00,12950.00,6.06M,-0.76%
12/1/2017,13000,13050.00,13100.00,12900.00,3.31M,-0.76%
12/4/2017,13700,13100.00,13700.00,13050.00,10.09M,5.38%
12/5/2017,13000,13700.00,13700.00,13000.00,5.93M,-5.11%
12/6/2017,13250,13000.00,13250.00,12800.00,7.18M,1.92%
12/7/2017,13000,13300.00,13350.00,12850.00,5.84M,-1.89%
12/8/2017,12950,12950.00,13050.00,12850.00,3.17M,-0.38%
12/11/2017,12300,12800.00,12850.00,12300.00,4.12M,-5.02%
12/12/2017,12450,12400.00,12550.00,11450.00,6.71M,1.22%
12/13/2017,12000,12500.00,12500.00,12000.00,1.79M,-3.61%
12/14/2017,12500,11900.00,12500.00,11900.00,2.54M,4.17%
12/15/2017,12700,12500.00,12700.00,12300.00,3.32M,1.60%
12/18/2017,12750,12950.00,12950.00,12600.00,3.90M,0.39%
12/19/2017,12550,12900.00,12900.00,12500.00,3.00M,-1.57%
12/20/2017,12550,12550.00,12750.00,12450.00,2.96M,0.00%
12/21/2017,12300,12600.00,12650.00,12300.00,3.19M,-1.99%
12/22/2017,12550,12300.00,12650.00,12300.00,4.06M,2.03%
12/25/2017,12350,12650.00,12750.00,12300.00,3.77M,-1.59%
12/26/2017,12600,12450.00,12600.00,12350.00,3.69M,2.02%
12/27/2017,12850,12650.00,13100.00,12600.00,18.18M,1.98%
12/28/2017,12950,12900.00,13100.00,12850.00,9.64M,0.78%
12/29/2017,12850,13000.00,13050.00,12800.00,7.27M,-0.77%
1/2/2018,13400,12850.00,13500.00,12700.00,16.33M,4.28%
1/3/2018,13350,13500.00,13600.00,13250.00,15.70M,-0.37%
1/4/2018,13600,13350.00,13850.00,13350.00,26.49M,1.87%
1/5/2018,13600,13700.00,13800.00,13450.00,17.26M,0.00%
1/8/2018,14550,13700.00,14550.00,13700.00,33.85M,6.99%
1/9/2018,14850,15050.00,15250.00,14600.00,36.24M,2.06%
1/10/2018,15600,14700.00,15650.00,14500.00,49.56M,5.05%
1/11/2018,16250,15400.00,16500.00,15200.00,24.14M,4.17%
1/12/2018,15500,16100.00,16500.00,15500.00,34.24M,-4.62%
1/15/2018,15350,15350.00,15600.00,14950.00,37.46M,-0.97%
1/16/2018,14950,15000.00,15200.00,14750.00,42.13M,-2.61%
1/17/2018,14300,15100.00,15200.00,14300.00,27.47M,-4.35%
1/18/2018,15000,14150.00,15000.00,13900.00,31.29M,4.90%
1/19/2018,15450,15100.00,15600.00,14900.00,28.63M,3.00%
1/22/2018,15100,15300.00,15500.00,14850.00,24.13M,-2.27%
1/25/2018,15400,15200.00,15900.00,14850.00,48.55M,1.99%
1/26/2018,15700,15600.00,15900.00,15200.00,22.85M,1.95%
1/29/2018,16750,15800.00,16750.00,15750.00,34.30M,6.69%
1/30/2018,17100,16600.00,17300.00,16250.00,30.03M,2.09%
1/31/2018,16250,17200.00,17200.00,16250.00,26.19M,-4.97%
2/1/2018,15700,16350.00,16400.00,15650.00,26.00M,-3.38%
2/2/2018,16250,15800.00,16400.00,15550.00,13.87M,3.50%
2/5/2018,15150,15850.00,16050.00,15150.00,22.17M,-6.77%
2/6/2018,15400,14100.00,15400.00,14100.00,32.95M,1.65%
2/7/2018,15750,15900.00,16100.00,15600.00,14.29M,2.27%
2/8/2018,14900,15350.00,15700.00,14900.00,8.48M,-5.40%
2/9/2018,14950,14400.00,15150.00,14300.00,13.41M,0.34%
2/12/2018,15900,15400.00,15900.00,15200.00,9.91M,6.35%
2/13/2018,15900,16000.00,16100.00,15850.00,10.21M,0.00%
2/21/2018,16300,16050.00,16600.00,15900.00,16.32M,2.52%
2/22/2018,16100,16100.00,16700.00,16000.00,18.52M,-1.23%
2/23/2018,16450,16300.00,16450.00,16050.00,13.29M,2.17%
2/26/2018,16050,16750.00,16800.00,16050.00,19.20M,-2.43%
2/27/2018,16150,16200.00,16250.00,15900.00,12.58M,0.62%
2/28/2018,16100,16000.00,16300.00,15900.00,15.27M,-0.31%
3/1/2018,15750,15900.00,16150.00,15700.00,17.48M,-2.17%
3/2/2018,15700,15500.00,15800.00,15450.00,11.09M,-0.32%
3/5/2018,14950,15850.00,15900.00,14950.00,17.43M,-4.78%
3/6/2018,15300,15200.00,15450.00,15000.00,12.65M,2.34%
3/7/2018,15050,15350.00,15350.00,14950.00,10.58M,-1.63%
3/8/2018,15200,15100.00,15300.00,15000.00,6.05M,1.00%
3/9/2018,15400,15500.00,15500.00,15250.00,7.22M,1.32%
3/12/2018,15950,15550.00,16150.00,15450.00,17.25M,3.57%
3/13/2018,16100,16000.00,16200.00,15900.00,11.57M,0.94%
3/14/2018,16050,16200.00,16450.00,16050.00,16.44M,-0.31%
3/15/2018,16150,16050.00,16400.00,15900.00,12.45M,0.62%
3/16/2018,16300,16400.00,16550.00,16250.00,22.64M,0.93%
3/19/2018,16050,16500.00,16600.00,16000.00,12.28M,-1.53%
3/20/2018,16000,15900.00,16050.00,15900.00,12.48M,-0.31%
3/21/2018,16250,16100.00,16500.00,16050.00,19.14M,1.56%
3/22/2018,16000,16300.00,16450.00,15950.00,13.09M,-1.54%
3/23/2018,15750,15500.00,15800.00,15400.00,17.46M,-1.56%
3/26/2018,15650,15500.00,15750.00,15400.00,10.95M,-0.63%
3/27/2018,15500,15800.00,15900.00,15450.00,8.28M,-0.96%
3/28/2018,15350,15450.00,15500.00,15300.00,6.52M,-0.97%
3/29/2018,15250,15450.00,15500.00,15200.00,5.94M,-0.65%
3/30/2018,15500,15300.00,15550.00,15200.00,5.87M,1.64%
4/2/2018,15800,15650.00,15900.00,15550.00,8.27M,1.94%
4/3/2018,15700,15700.00,15850.00,15600.00,6.88M,-0.63%
4/4/2018,15600,15750.00,15950.00,15600.00,7.38M,-0.64%
4/5/2018,15700,15650.00,15750.00,15550.00,6.48M,0.64%
4/6/2018,16100,15750.00,16300.00,15750.00,19.59M,2.55%
4/9/2018,16400,16200.00,16500.00,16100.00,14.76M,1.86%
4/10/2018,16200,16500.00,16650.00,16000.00,12.99M,-1.22%
4/11/2018,15650,16200.00,16300.00,15550.00,16.59M,-3.40%
4/12/2018,15600,15550.00,15700.00,15400.00,10.11M,-0.32%
4/13/2018,15450,15750.00,15800.00,15350.00,8.57M,-0.96%
4/16/2018,15500,15400.00,15650.00,15200.00,4.94M,0.32%
4/17/2018,15800,15500.00,15800.00,15500.00,4.94M,1.94%
4/18/2018,15500,15850.00,15850.00,15500.00,4.81M,-1.90%
4/19/2018,15000,15500.00,15550.00,15000.00,9.40M,-3.23%
4/20/2018,15450,15200.00,15450.00,14900.00,7.86M,3.00%
4/23/2018,14400,15450.00,15500.00,14400.00,11.19M,-6.80%
4/24/2018,14150,14400.00,14500.00,14100.00,7.28M,-1.74%
4/26/2018,13350,14100.00,14250.00,13200.00,8.53M,-5.65%
4/27/2018,13850,13350.00,13950.00,13300.00,5.68M,3.75%
5/2/2018,13300,13800.00,13950.00,13200.00,5.16M,-3.97%
5/3/2018,13700,13300.00,13700.00,12650.00,7.69M,3.01%
5/4/2018,13450,13700.00,13800.00,13350.00,4.01M,-1.82%
5/7/2018,13950,13500.00,13950.00,13400.00,4.88M,3.72%
5/8/2018,13650,13900.00,14000.00,13650.00,3.35M,-2.15%
5/9/2018,13500,13600.00,13750.00,13450.00,2.45M,-1.10%
5/10/2018,12900,13500.00,13500.00,12800.00,5.84M,-4.44%
5/11/2018,13100,12900.00,13150.00,12700.00,5.00M,1.55%
5/14/2018,13100,13300.00,13300.00,12950.00,2.83M,0.00%
5/15/2018,13100,13000.00,13300.00,13000.00,3.44M,0.00%
5/16/2018,13050,13050.00,13200.00,13000.00,2.50M,-0.38%
5/17/2018,12750,13050.00,13100.00,12750.00,2.66M,-2.30%
5/18/2018,12750,12850.00,12900.00,12500.00,3.84M,0.00%
5/21/2018,12600,12800.00,12950.00,12600.00,3.40M,-1.18%
5/22/2018,12000,12500.00,12550.00,11750.00,7.44M,-4.76%
5/23/2018,12150,12000.00,12250.00,11800.00,4.60M,1.25%
5/24/2018,12050,12200.00,12300.00,11950.00,4.27M,-0.82%
5/25/2018,11650,12000.00,12100.00,11650.00,3.72M,-3.32%
5/28/2018,10850,11600.00,11650.00,10850.00,7.85M,-6.87%
5/29/2018,11600,10900.00,11600.00,10900.00,7.05M,6.91%
5/30/2018,11500,11600.00,11750.00,11400.00,4.36M,-0.86%
5/31/2018,11750,11450.00,11850.00,11400.00,3.23M,2.17%
6/1/2018,11750,11700.00,12000.00,11700.00,4.31M,0.00%
6/4/2018,12550,12000.00,12550.00,12000.00,7.42M,6.81%
6/5/2018,12900,12700.00,13150.00,12600.00,8.11M,2.79%
6/6/2018,13300,12800.00,13450.00,12700.00,8.48M,3.10%
6/7/2018,13000,13300.00,13350.00,12950.00,7.11M,-2.26%
6/8/2018,12900,13000.00,13100.00,12850.00,3.97M,-0.77%
6/11/2018,12600,12800.00,12900.00,12600.00,3.76M,-2.33%
6/12/2018,12800,12500.00,12950.00,12350.00,8.55M,1.59%
6/13/2018,12800,12800.00,12950.00,12700.00,1.81M,0.00%
6/14/2018,12550,12750.00,12800.00,12500.00,2.46M,-1.95%
6/15/2018,12400,12400.00,12600.00,12350.00,5.46M,-1.20%
6/18/2018,12000,12400.00,12550.00,11850.00,3.99M,-3.23%
6/19/2018,11700,11950.00,11950.00,11300.00,8.28M,-2.50%
6/20/2018,12000,11750.00,12000.00,11600.00,3.29M,2.56%
6/21/2018,11700,11900.00,12000.00,11650.00,2.49M,-2.50%
6/22/2018,12000,11600.00,12050.00,11600.00,3.19M,2.56%
6/25/2018,12150,12350.00,12350.00,12050.00,2.83M,1.25%
6/26/2018,12000,11900.00,12050.00,11850.00,2.55M,-1.23%
6/27/2018,11800,12000.00,12200.00,11800.00,1.75M,-1.67%
6/28/2018,11550,11800.00,11850.00,11400.00,3.66M,-2.12%
6/29/2018,11550,11600.00,11700.00,11500.00,1.89M,0.00%
7/2/2018,11100,11550.00,11550.00,11100.00,3.79M,-3.90%
7/3/2018,10350,11200.00,11250.00,10350.00,6.65M,-6.76%
7/4/2018,10300,10500.00,10650.00,10250.00,6.77M,-0.48%
7/5/2018,9720,10250.00,10350.00,9670.00,5.66M,-5.63%
7/6/2018,10400,9800.00,10400.00,9700.00,8.47M,7.00%
7/9/2018,10400,10550.00,10750.00,10400.00,4.72M,0.00%
7/10/2018,10400,10400.00,10600.00,10400.00,2.37M,0.00%
7/11/2018,10000,10200.00,10300.00,9850.00,4.82M,-3.85%
7/12/2018,10150,10000.00,10450.00,10000.00,3.16M,1.50%
7/13/2018,10450,10350.00,10500.00,10300.00,2.84M,2.96%
7/16/2018,10500,10550.00,10700.00,10450.00,3.02M,0.48%
7/17/2018,10750,10450.00,10800.00,10450.00,4.09M,2.38%
7/18/2018,11200,10850.00,11200.00,10800.00,5.79M,4.19%
7/19/2018,11000,11200.00,11200.00,10900.00,3.34M,-1.79%
7/20/2018,11000,10950.00,11100.00,10800.00,4.08M,0.00%
7/23/2018,11750,11300.00,11750.00,11250.00,14.24M,6.82%
7/24/2018,11400,11600.00,11800.00,11400.00,5.42M,-2.98%
7/25/2018,11200,11400.00,11550.00,11200.00,3.15M,-1.75%
7/26/2018,11250,11200.00,11350.00,11050.00,4.44M,0.45%
7/27/2018,11200,11300.00,11400.00,11200.00,2.79M,-0.44%
7/30/2018,11500,11300.00,11550.00,11250.00,5.19M,2.68%
7/31/2018,11450,11500.00,11700.00,11350.00,4.23M,-0.43%
8/1/2018,11300,11450.00,11550.00,11300.00,2.52M,-1.31%
8/2/2018,11050,11250.00,11300.00,10950.00,7.58M,-2.21%
8/3/2018,11050,11250.00,11300.00,11050.00,2.41M,0.00%
8/6/2018,11150,11050.00,11350.00,11000.00,3.13M,0.90%
8/7/2018,11150,11200.00,11250.00,11050.00,2.23M,0.00%
8/8/2018,11350,11200.00,11350.00,11100.00,3.48M,1.79%
8/9/2018,11300,11400.00,11650.00,11200.00,8.04M,-0.44%
8/10/2018,11250,11250.00,11350.00,11200.00,3.20M,-0.44%
8/13/2018,11800,11250.00,11800.00,11200.00,10.74M,4.89%
8/14/2018,11600,11800.00,11850.00,11600.00,3.49M,-1.69%
8/15/2018,11400,11700.00,11750.00,11350.00,5.35M,-1.72%
8/16/2018,11400,11300.00,11400.00,11150.00,5.99M,0.00%
8/17/2018,11200,11550.00,11600.00,11200.00,3.02M,-1.75%
8/20/2018,11150,11200.00,11300.00,11150.00,4.79M,-0.45%
8/21/2018,11200,11150.00,11300.00,11150.00,5.56M,0.45%
8/22/2018,11450,11500.00,11600.00,11400.00,6.52M,2.23%
8/23/2018,11400,11450.00,11500.00,11350.00,3.56M,-0.44%
8/24/2018,11300,11350.00,11450.00,11250.00,3.59M,-0.88%
8/27/2018,11400,11400.00,11550.00,11350.00,4.28M,0.88%
8/28/2018,11500,11500.00,11550.00,11400.00,3.74M,0.88%
8/29/2018,11400,11500.00,11550.00,11350.00,2.62M,-0.87%
8/30/2018,11500,11450.00,11550.00,11300.00,5.94M,0.88%
8/31/2018,11350,11550.00,11550.00,11350.00,6.90M,-1.30%
9/4/2018,11250,11350.00,11400.00,11200.00,4.33M,-0.88%
9/5/2018,11100,11250.00,11250.00,11050.00,4.08M,-1.33%
9/6/2018,11050,11150.00,11200.00,11000.00,3.47M,-0.45%
9/7/2018,11300,11300.00,11500.00,11250.00,4.70M,2.26%
9/10/2018,11750,11350.00,11800.00,11350.00,18.10M,3.98%
9/11/2018,11800,11750.00,11850.00,11600.00,6.15M,0.43%
9/12/2018,12100,12000.00,12300.00,11900.00,13.22M,2.54%
9/13/2018,12050,12200.00,12200.00,12050.00,7.45M,-0.41%
9/14/2018,12000,12100.00,12200.00,11950.00,5.25M,-0.41%
9/17/2018,11850,12000.00,12050.00,11850.00,7.06M,-1.25%
9/18/2018,12400,11800.00,12400.00,11650.00,9.70M,4.64%
9/19/2018,12550,12450.00,12750.00,12350.00,11.80M,1.21%
9/20/2018,12650,12550.00,12650.00,12500.00,4.63M,0.80%
9/21/2018,12700,12650.00,12900.00,12600.00,14.01M,0.40%
9/24/2018,12550,12800.00,12850.00,12500.00,7.25M,-1.18%
9/25/2018,12650,12550.00,12800.00,12500.00,4.62M,0.80%
9/26/2018,12700,12600.00,12900.00,12600.00,6.32M,0.40%
9/27/2018,12650,12750.00,12850.00,12600.00,4.74M,-0.39%
9/28/2018,13500,12700.00,13500.00,12650.00,27.26M,6.72%
10/1/2018,13850,13800.00,14400.00,13700.00,22.13M,2.59%
10/2/2018,13900,13900.00,14050.00,13700.00,9.28M,0.36%
10/3/2018,13850,13800.00,14050.00,13800.00,16.35M,-0.36%
10/4/2018,13850,13900.00,13950.00,13800.00,8.96M,0.00%
10/5/2018,13800,13800.00,14300.00,13750.00,19.48M,-0.36%
10/8/2018,13850,13650.00,13950.00,13600.00,17.69M,0.36%
10/9/2018,13550,13950.00,13950.00,13400.00,19.46M,-2.17%
10/10/2018,13400,13500.00,13600.00,13300.00,9.02M,-1.11%
10/11/2018,12500,12950.00,13100.00,12500.00,24.73M,-6.72%
10/12/2018,13050,12400.00,13100.00,12300.00,14.99M,4.40%
10/15/2018,12950,13000.00,13200.00,12900.00,7.83M,-0.77%
10/16/2018,13600,13000.00,13600.00,13000.00,9.79M,5.02%
10/17/2018,13550,13900.00,13900.00,13450.00,8.92M,-0.37%
10/18/2018,13500,13350.00,13850.00,13350.00,14.18M,-0.37%
10/19/2018,13450,13300.00,13600.00,13250.00,8.31M,-0.37%
10/22/2018,12950,13350.00,13500.00,12950.00,8.69M,-3.72%
